year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,degree,betweenness,closeness,eigen_or_katz,pagerank,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B01003_001E,B01003_001M,B19013_001E,B19013_001M,B25001_001E,B25001_001M
2021,18097322200,1400000US18097322200,0.00759144237405107,0.15875136054932246,0.002064958004035974,7.842654982155082e-11,0.0036293058817954684,0.000759144237405107,0.015875136054932244,0.00020649580040359739,7.842654982155082e-12,0.00036293058817954687,0.0010351966873706005,0.04083494193202887,0.00028990498556086773,7.265390153899337e-11,0.0004473418001200278,235,60,0,12,19,15,88,45,18,19,46,39,26,27,0,12,19,24,19,19,0,12,2215,308,95750,26917,894,101
2021,18097322300,1400000US18097322300,0.006901311249137336,0.20663709846672731,0.0024539861119966563,4.570018345304071e-13,0.00311662265902659,0.0006901311249137336,0.02066370984667273,0.0002453986111996656,4.5700183453040706e-14,0.00031166226590265903,0.0006901311249137336,0.036878658653808356,0.0002883349935558294,2.1981551425420958e-13,0.0003633694597034,390,188,7,12,65,35,41,37,126,150,30,23,0,12,0,12,13,15,48,44,60,75,2463,389,104205,37702,1098,170
2021,18097322400,1400000US18097322400,0.00966183574879227,0.308910624326872,0.003984951485275156,3.45447094167086e-16,0.0043147031011500575,0.0006901311249137336,0.02206504459477657,0.00028463939180536826,2.4674792440506143e-17,0.0003081930786535755,0.0006901311249137336,0.03771994207377137,0.00028914532456913886,3.3202558326305717e-16,0.0003396702531654991,681,229,28,41,117,75,44,29,99,70,62,42,24,20,18,22,145,192,110,64,34,34,2672,349,52884,11218,1788,239
2021,18097322500,1400000US18097322500,0.005521048999309869,0.09678416047823682,0.0022149120160504664,1.5048801935468937e-09,0.002713309073002133,0.0006901311249137336,0.012098020059779602,0.0002768640020063083,1.881100241933617e-10,0.00033916363412526664,0.0006901311249137336,0.03782595116959002,0.000289667324225974,1.1630436187996972e-09,0.0003629772611411878,633,96,6,10,49,31,67,44,41,23,55,35,17,15,51,49,66,38,232,86,49,32,1614,233,29661,3257,953,79
2021,18097322601,1400000US18097322601,0.014837819185645272,0.49343613118732804,0.0047942525951597936,1.420940522247916e-10,0.0069731864784174985,0.0007065628183640605,0.023496958627968002,0.00022829774262665684,6.76638343927579e-12,0.00033205649897226184,0.0010351966873706005,0.038431870574566915,0.00029158379570223684,1.0040050959547773e-10,0.0004694055398981686,833,157,10,17,12,19,36,57,61,60,119,84,61,58,40,47,40,48,246,99,208,108,2014,538,12412,5988,1327,94
2021,18097322602,1400000US18097322602,0.004830917874396135,0.18960238965942017,0.001815763820050201,3.8213159549015383e-19,0.002339339526012114,0.0006901311249137336,0.027086055665631454,0.00025939483143574304,5.459022792716483e-20,0.0003341913608588734,0.0006901311249137336,0.03794196561827244,0.00029023463253058433,3.794966604595772e-19,0.0003392489828537652,581,149,77,87,64,45,115,74,83,76,66,44,39,62,42,54,43,36,52,53,0,12,1738,435,64099,12132,872,150
2021,18097322700,1400000US18097322700,0.011732229123533472,0.375342236668046,0.003456637554090377,5.546478325108585e-16,0.005847287313967029,0.0006901311249137336,0.022078955098120353,0.00020333162082884572,3.2626343088874033e-17,0.0003439580772921782,0.0006901311249137336,0.031241952539846914,0.00023077555359355683,4.292176218731637e-16,0.00034593094083661265,210,195,114,193,0,12,0,12,0,12,29,24,17,25,0,12,7,13,43,48,0,12,2071,418,47188,16380,1097,208
2021,18097330105,1400000US18097330105,0.01414768806073154,0.2988819256397411,0.004299619428820274,2.017117949774893e-48,0.006761300971132677,0.0007859826700406411,0.01660455142443006,0.00023886774604557075,1.120621083208274e-49,0.0003756278317295932,0.002070393374741201,0.04868223547216809,0.00025082660565520063,1.7591125124797117e-48,0.000841907036755914,1793,479,95,93,113,96,250,152,609,414,114,66,74,83,83,92,23,37,370,277,62,73,4537,648,58078,2749,2759,447
2021,18097330106,1400000US18097330106,0.01414768806073154,0.2808578780123557,0.003963704070427878,8.347326148166477e-52,0.006121358290422037,0.0008322169447489141,0.01652105164778563,0.00023315906296634577,4.910191851862633e-53,0.0003600798994365904,0.0010351966873706005,0.039589751945862464,0.00023912356147630398,7.130331195639078e-52,0.0004650903057641215,1913,269,0,12,106,102,400,218,215,115,258,137,263,152,134,65,141,86,396,165,0,12,4758,1135,42107,4731,2649,274
2021,18097330211,1400000US18097330211,0.0027605244996549345,0.0021201819163728787,0.00039118858826055794,2.5493435290138242e-40,0.0014075581378024343,0.0006901311249137336,0.0005300454790932197,9.779714706513948e-05,6.373358822534561e-41,0.0003518895344506086,0.0006901311249137336,0.0013856222602902076,9.90439166373706e-05,1.5034339960460824e-40,0.0003585546945537849,1312,155,0,17,85,108,191,151,71,67,90,83,148,86,209,174,71,87,291,178,156,121,5110,675,36275,8653,2063,100
2021,18097330401,1400000US18097330401,0.003450655624568668,0.12905011323915438,0.001198761276512334,2.248467760766151e-43,0.001228743763820291,0.0006901311249137336,0.025810022647830878,0.0002397522553024668,4.496935521532302e-44,0.0002457487527640582,0.0006901311249137336,0.03984893822957187,0.00024078853789039688,2.199992421583065e-43,0.0002731607590004754,521,162,0,17,61,95,149,146,0,17,89,116,66,102,0,17,73,91,83,72,0,17,5729,742,97841,13018,2172,202
2021,18097330500,1400000US18097330500,0.005866114561766736,0.18454575578887086,0.0019387671566440928,2.7666336785520003e-36,0.002708977344618761,0.000733264320220842,0.023068219473608858,0.0002423458945805116,3.4582920981900004e-37,0.00033862216807734513,0.0010351966873706005,0.044271423306707185,0.00024380596087534098,1.4167963186045561e-36,0.0004280066629180863,696,238,0,17,0,17,47,56,37,44,40,45,53,70,58,54,139,115,154,127,168,162,6186,1189,43380,15626,2752,338
2021,18097330600,1400000US18097330600,0.0010351966873706005,0.020473572408857787,0.00024043872964889495,1.4996695610996214e-44,0.00041521670055975034,0.0010351966873706005,0.020473572408857787,0.00024043872964889495,1.4996695610996214e-44,0.00041521670055975034,0.0010351966873706005,0.020473572408857787,0.00024043872964889495,1.4996695610996214e-44,0.00041521670055975034,1478,557,0,17,142,119,82,91,145,111,70,60,53,64,146,134,148,110,607,521,85,95,5976,1007,39435,16236,2648,534
2021,18097330803,1400000US18097330803,0.012767425810904072,0.16184087058004604,0.0035038988039121388,1.52183400170963e-34,0.006289985898771642,0.0007093014339391151,0.008991159476669223,0.0001946610446617855,8.454633342831278e-36,0.000349443661042869,0.0010351966873706005,0.027256844316471216,0.0002670928665061124,1.2207974587205478e-34,0.00047016048882560376,1043,333,20,32,264,257,167,212,95,94,49,59,27,38,70,62,47,40,218,135,86,69,3654,807,33397,15631,2061,332
2021,18097330804,1400000US18097330804,0.003450655624568668,0.010342437966216688,0.0004985343132432945,3.9081698208396835e-36,0.0017250491983987815,0.0006901311249137336,0.0020684875932433376,9.97068626486589e-05,7.816339641679367e-37,0.0003450098396797563,0.0006901311249137336,0.003436719597365543,0.0001016578563809696,3.452187228555762e-36,0.00034618971628013785,825,179,71,50,30,33,52,46,74,50,74,68,13,27,28,33,114,102,223,124,146,94,3237,882,36667,15521,1493,189
2021,18097330805,1400000US18097330805,0.009316770186335404,0.1770737820924671,0.0018853191222539857,5.893679065967813e-27,0.004465686566895318,0.000716674629718108,0.013621060160959007,0.0001450245478656912,4.533599281513702e-28,0.00034351435129963983,0.0010351966873706005,0.0198134573425354,0.0002285993315732315,4.5606311739488436e-27,0.00046924815336078275,777,140,0,12,44,44,46,46,99,71,88,63,69,68,40,48,125,94,227,96,39,42,2276,398,27409,11624,1333,105
2021,18097330806,1400000US18097330806,0.006901311249137336,0.10118651573830095,0.0015952868128057947,1.3407206276314723e-31,0.0032882300510573828,0.0006901311249137336,0.010118651573830096,0.00015952868128057946,1.3407206276314725e-32,0.00032882300510573827,0.0006901311249137336,0.01751699063761017,0.00024945802279780426,1.1844389537454459e-31,0.0003427456756002127,1079,247,0,12,41,43,21,28,75,73,171,84,68,47,132,181,53,55,359,142,159,99,4998,1089,25650,2712,1873,261
2021,18097330900,1400000US18097330900,0.00966183574879227,0.2790982461331098,0.002700374940171931,2.2455138556108283e-24,0.004742626543947646,0.0007432181345224823,0.02146909585639306,0.0002077211492439947,1.727318350469868e-25,0.00036481742645751126,0.0010351966873706005,0.03472298155703778,0.00024963934145438887,1.7418653810427347e-24,0.0005345922505617708,1976,514,26,43,89,130,368,288,278,330,131,88,153,114,146,146,14,22,646,259,125,97,6061,893,30521,9045,2964,436
2021,18097331000,1400000US18097331000,0.017943409247757076,0.6242919723957079,0.005419251939736094,1.6802069790579107e-20,0.00882031781352626,0.000717736369910283,0.024971678895828315,0.00021677007758944377,6.720827916231643e-22,0.0003528127125410504,0.0010351966873706005,0.05295964293277856,0.0002501521207227048,1.3001482744147174e-20,0.0005062935895709623,790,246,8,12,0,12,34,36,86,65,53,53,64,65,76,64,50,56,385,246,34,48,3799,1071,36900,15916,1823,244
2021,18097340101,1400000US18097340101,0.008971704623878538,0.06166465725829986,0.002274698940173122,3.509561976771889e-30,0.003813644924670502,0.0007476420519898782,0.005138721438191655,0.00018955824501442684,2.9246349806432408e-31,0.00031780374372254185,0.0010351966873706005,0.009690422471260219,0.00019081020633298488,3.256445671618032e-30,0.0004802774144914262,308,125,0,12,60,63,42,40,59,77,42,37,22,23,0,12,16,23,53,54,14,18,4907,686,62543,17576,1993,299
2021,18097340102,1400000US18097340102,0.008281573498964804,0.04900002453693679,0.002260749431271685,1.7940967665064228e-26,0.004438368264803223,0.0006901311249137336,0.004083335378078066,0.00018839578593930707,1.4950806387553523e-27,0.0003698640220669352,0.0006901311249137336,0.011620502683221238,0.0001974112237582718,8.337316239939145e-27,0.0004193663693750336,1464,197,155,116,91,67,129,69,158,103,177,127,145,84,36,29,128,83,427,142,18,20,3348,555,34466,4223,2210,179
2021,18097340108,1400000US18097340108,0.00759144237405107,0.1992928121306804,0.0026211691262470354,5.325750584955325e-32,0.0037439476393204994,0.0006901311249137336,0.0181175283755164,0.00023828810238609412,4.8415914408684766e-33,0.00034035887630186356,0.0006901311249137336,0.02230133597665227,0.0002444371847208515,4.9044734177094674e-32,0.0003436937880377783,1010,181,49,51,137,150,120,63,193,80,131,66,59,48,20,29,71,44,166,82,64,46,2727,414,40788,9084,1444,168
2021,18097340115,1400000US18097340115,0.008971704623878538,0.14140172134949341,0.003145595242415223,2.3464711293136133e-28,0.004075333775602894,0.0006901311249137337,0.01087705548842257,0.000241968864801171,1.8049777917797024e-29,0.0003134872135079149,0.0006901311249137336,0.02161013284964599,0.0002462225834090008,2.3297720980860646e-28,0.00034088586281788645,2122,255,61,52,48,38,251,104,430,182,367,174,331,167,35,53,305,219,283,167,11,18,5421,749,44661,6776,3146,268
2021,18097340201,1400000US18097340201,0.01518288474810214,0.2961557052070477,0.0052802888301286335,3.1696335125784977e-24,0.007514634141340929,0.0006901311249137336,0.013461622963956714,0.00024001312864221062,1.440742505717499e-25,0.0003415742791518604,0.0006901311249137336,0.024618766278053997,0.0002550011248811121,2.8691198103595665e-24,0.0003449196268043278,374,117,30,54,25,33,66,62,102,83,0,12,0,12,21,33,36,46,87,66,7,12,3773,580,58848,10591,1228,169
2021,18097340202,1400000US18097340202,0.021394064872325744,0.8281477018776474,0.007014829776803136,2.360020254719005e-26,0.009767635981933948,0.0007640737454402051,0.029576703638487408,0.0002505296348858263,8.428643766853589e-28,0.0003488441422119267,0.0013802622498274672,0.07989012216774069,0.0002620261572887428,2.1189450119439422e-26,0.0005945138436908051,1229,162,13,21,84,65,121,61,136,71,295,130,97,80,65,48,149,114,200,97,69,71,4899,592,40716,4237,2081,166
2021,18097340301,1400000US18097340301,0.00966183574879227,0.18936130829994047,0.003447466802711505,3.904064489748481e-20,0.004713217273777784,0.0006901311249137336,0.013525807735710034,0.00024624762876510753,2.7886174926774864e-21,0.0003366583766984131,0.0006901311249137336,0.02463603742287838,0.0002696150105779715,3.533901027682407e-20,0.0003450458879852126,599,342,0,12,0,12,115,86,15,26,82,86,35,55,65,76,0,12,275,319,12,20,4007,1141,40841,21762,1218,313
2021,18097340302,1400000US18097340302,0.008971704623878538,0.15139123240457455,0.0032085228769220563,7.39073836793878e-31,0.004463340335419022,0.0006901311249137337,0.011645479415736504,0.0002468094520709274,5.685183359952907e-32,0.0003433338719553094,0.0006901311249137336,0.013568806930755573,0.0002547997631370389,6.847514049629313e-31,0.0003470453772236949,1098,217,29,49,72,79,58,78,348,190,53,59,0,12,105,115,36,60,382,172,15,29,4947,1104,41366,10512,1842,280
2021,18097340400,1400000US18097340400,0.010351966873706004,0.20456277441764678,0.0034578408736259856,6.794070564728401e-19,0.00480180311133514,0.0007394262052647146,0.014611626744117628,0.00024698863383042756,4.852907546234572e-20,0.0003429859365239386,0.0013802622498274672,0.04922681253518251,0.00027384646870156156,3.7213376903778184e-19,0.0004938117489647766,626,178,55,78,10,17,21,31,93,73,76,89,18,29,28,45,148,98,136,103,41,48,4026,723,39688,13281,1440,168
2021,18097340500,1400000US18097340500,0.006901311249137336,0.16320957902954272,0.0026011380634374673,1.8250175962194256e-19,0.003199821400422489,0.0006901311249137336,0.01632095790295427,0.00026011380634374673,1.8250175962194256e-20,0.00031998214004224886,0.0006901311249137336,0.025606437539321632,0.00027201318522382124,8.309638174146073e-20,0.00034476320416248823,1738,392,0,17,66,65,296,149,289,170,233,149,60,61,36,51,168,95,584,372,6,17,6289,922,37500,11179,2339,363
2021,18097340600,1400000US18097340600,0.020703933747412008,0.5762044598622168,0.00723556722210686,3.548651534350285e-09,0.009700211554921782,0.0007139287499107589,0.019869119305593683,0.0002495023180036848,1.2236729428794086e-10,0.0003344900536179925,0.0010351966873706005,0.0848113264405981,0.00030503447384883336,1.936533094732412e-09,0.0004481648201820109,898,190,14,21,91,78,154,78,117,60,31,42,126,128,39,39,51,42,169,81,106,79,5587,817,53101,7299,1976,182
2021,18097340700,1400000US18097340700,0.013457556935817806,0.2870591718950591,0.0046811005854861185,1.712574992709589e-17,0.005946906543869825,0.0007476420519898781,0.015947731771947728,0.0002600611436381177,9.514305515053272e-19,0.00033038369688165694,0.0013802622498274672,0.0936560583721815,0.0002944795009412526,1.544471104118391e-17,0.0003756273213331051,830,192,41,47,72,65,51,52,129,91,69,110,62,54,134,131,59,75,213,132,0,12,4649,749,41494,5833,1576,203
2021,18097340800,1400000US18097340800,0.0006901311249137336,0.003486389027653604,0.0002586489385941559,1.6006287989741186e-31,0.0003434036030636405,0.0006901311249137336,0.003486389027653604,0.0002586489385941559,1.6006287989741186e-31,0.0003434036030636405,0.0006901311249137336,0.003486389027653604,0.0002586489385941559,1.6006287989741186e-31,0.0003434036030636405,142,53,14,17,0,12,15,16,29,23,0,12,6,9,31,29,0,12,13,17,34,26,1820,259,59483,10467,884,119
2021,18097340901,1400000US18097340901,0.0027605244996549345,0.02124731969699027,0.0007918613598701822,2.584904935920599e-22,0.0013698073121548196,0.0006901311249137336,0.005311829924247568,0.00019796533996754555,6.462262339801498e-23,0.0003424518280387049,0.0006901311249137336,0.0062988460731253125,0.00020164045527189551,2.385898661283854e-22,0.00034522529599753193,208,92,0,12,0,12,43,44,3,11,28,31,0,12,5,7,97,45,10,12,22,33,4190,558,76912,18835,1327,124
2021,18097340903,1400000US18097340903,0.0013802622498274672,0.014593998265262392,0.0004110953056906585,4.3470160881609856e-20,0.0006577926587647769,0.0006901311249137336,0.007296999132631196,0.00020554765284532924,2.1735080440804928e-20,0.00032889632938238846,0.0006901311249137336,0.007629796226695568,0.00020687268295590473,4.036102840133338e-20,0.0003339988663487262,829,225,25,43,0,12,185,166,121,88,92,99,7,14,46,73,82,119,136,146,135,138,1514,331,50031,18159,1069,226
2021,18097340904,1400000US18097340904,0.013112491373360938,0.4790287803975126,0.004456374720748958,8.26856168845979e-18,0.006230165589456507,0.0006901311249137336,0.025212041073553296,0.00023454603793415568,4.351874572873574e-19,0.0003279034520766583,0.0006901311249137336,0.07668602702445808,0.00026621012111874813,6.827643604139285e-18,0.0003447231206245244,1549,275,39,45,134,89,93,86,267,170,325,275,291,182,95,139,60,75,122,84,123,123,4628,581,48661,4258,2649,279
2021,18097341000,1400000US18097341000,0.015527950310559006,0.6379299830171047,0.00541962115997498,8.858668669825055e-13,0.007803990383780315,0.0007058159232072275,0.028996817409868394,0.0002463464163624991,4.026667577193207e-14,0.00035472683562637797,0.0010351966873706005,0.07987439947038333,0.0002870754072525551,7.251772236376414e-13,0.0004692662948401888,168,73,0,12,16,15,5,7,0,12,25,32,13,15,26,33,30,30,38,46,15,18,1767,257,72708,27148,859,100
2021,18097341100,1400000US18097341100,0.006211180124223603,0.19214267728472828,0.0020095947608549797,1.1572969247362245e-09,0.0028470377417622963,0.0007763975155279504,0.024017834660591035,0.00025119934510687246,1.4466211559202806e-10,0.00035587971772028704,0.0010351966873706005,0.08114376905930387,0.000294348972524576,9.66295186569619e-10,0.0003731505656804732,411,99,0,12,25,23,66,50,18,21,101,71,0,12,37,45,10,14,95,52,59,46,2236,349,38958,4471,958,94
2021,18097341200,1400000US18097341200,0.006211180124223603,0.08593978731002039,0.002262770796754743,1.5879125745073123e-06,0.003049549434040835,0.0006901311249137336,0.009548865256668933,0.0002514189774171936,1.7643473050081247e-07,0.0003388388260045372,0.0006901311249137336,0.01415638318881554,0.000290780603757813,1.287569591754104e-06,0.00035918245673152716,401,125,3,7,25,28,49,77,57,47,0,12,51,56,23,29,53,47,117,73,23,35,2338,675,40375,16076,1163,142
