year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25001_001E,B25001_001M
2020,18097355500,1400000US18097355500,0.01165581076448406,0.16907680387449547,0.3921702657218272,1.2397757920131593e-06,0.005691998047304249,0.0006856359273225917,0.009945694345558557,0.023068839160107484,7.292798776547996e-08,0.0003348234145473088,608,175,73,82,75,58,75,82,62,56,131,108,7,14,54,59,35,31,30,37,66,64,1664,196
2020,18097355600,1400000US18097355600,0.01576962632841961,0.604876045107012,0.49844381693019535,2.997555650982542e-06,0.00727851995493003,0.0007884813164209805,0.0302438022553506,0.02492219084650977,1.4987778254912708e-07,0.0003639259977465015,471,103,13,21,9,12,26,32,114,73,14,14,0,12,33,31,36,30,139,56,87,46,1000,86
2020,18097355700,1400000US18097355700,0.01165581076448406,0.5658985769604234,0.4603809485599849,0.00021844648639792865,0.005608906771272117,0.0006856359273225917,0.03328815158590726,0.027081232268234407,1.2849793317525214e-05,0.0003299356924277716,457,87,16,16,25,21,52,34,41,38,21,26,7,9,6,10,47,34,161,65,81,40,1215,179
2020,18097355900,1400000US18097355900,0.007541995200548509,0.25062384641433666,0.2680109908156209,0.0005844023298505469,0.0036794816080594466,0.0006856359273225917,0.02278398603766697,0.02436463552869281,5.31274845318679e-05,0.0003344983280054042,363,160,22,24,14,14,79,94,39,25,15,19,82,84,28,28,8,10,51,34,25,22,1267,161
2020,18097356200,1400000US18097356200,0.03942406582104903,1.5035981295038772,1.2122530858445473,2.617203166972158,0.014450459202047496,0.0008960014959329324,0.03417268476145175,0.027551206496466984,0.05948189015845813,0.00032841952731926127,666,116,39,25,88,39,127,49,125,46,40,29,40,24,37,38,24,22,112,53,34,44,1160,95
2020,18097356400,1400000US18097356400,0.01919780596503257,0.6231267641403896,0.7166170323422146,0.001268508647939816,0.009064685194187275,0.0007110298505567618,0.02307876904223665,0.026541371568230172,4.698180177554874e-05,0.0003357290812661954,962,201,31,48,163,133,33,26,37,37,94,67,79,68,192,114,47,37,152,88,134,96,1824,211
2020,18097356900,1400000US18097356900,0.00582790538224203,0.21587775437242906,0.2167233994656595,0.00026885101695195657,0.0027627597292071613,0.0007284881727802538,0.026984719296553633,0.027090424933207437,3.360637711899457e-05,0.00034534496615089516,351,81,4,7,39,28,28,23,28,26,16,14,33,27,58,41,48,38,97,49,0,12,1247,127
2020,18097357000,1400000US18097357000,0.008570449091532397,0.2038864398702364,0.27565206693742283,5.7200292516566404e-05,0.004095968051489766,0.000714204090961033,0.016990536655853036,0.02297100557811857,4.7666910430472e-06,0.0003413306709574805,359,148,5,8,21,17,42,36,6,10,38,30,19,14,5,7,36,33,167,142,20,25,1174,164
2020,18097357100,1400000US18097357100,0.005485087418580734,0.12307388591308101,0.1951678334667479,1.0867830971902771e-05,0.002715988666862964,0.0006856359273225917,0.015384235739135126,0.024395979183343488,1.3584788714878464e-06,0.0003394985833578705,351,95,41,53,57,30,57,45,32,24,11,12,49,35,12,19,38,32,29,21,25,24,1228,186
2020,18097357200,1400000US18097357200,0.008227631127871102,0.25159784192742485,0.28855834094973437,9.231443079288133e-07,0.0040937729272303765,0.0006856359273225918,0.020966486827285403,0.024046528412477865,7.692869232740111e-08,0.0003411477439358647,376,99,0,12,15,27,41,37,32,39,87,53,7,11,79,67,0,12,85,60,30,43,1389,122
2020,18097357300,1400000US18097357300,0.01576962632841961,0.2365846760405249,0.5015226855381171,8.088720456549529e-07,0.007866843326921585,0.0006856359273225917,0.010286290262631517,0.021805334153831176,3.516834981108491e-08,0.000342036666387895,529,120,7,11,37,34,65,57,33,32,41,34,16,16,25,27,51,54,226,83,28,28,1093,153
2020,18097357400,1400000US18097357400,0.016455262255742203,0.3547826195757417,0.4967966873251789,1.0465126031207648e-06,0.008162638628553306,0.0006856359273225918,0.014782609148989238,0.020699861971882453,4.3604691796698534e-08,0.00034010994285638775,754,140,36,45,33,46,60,44,88,82,117,94,71,65,32,43,16,20,260,107,41,39,1884,196
2020,18097357500,1400000US18097357500,0.018854988001371274,0.13185552752137933,0.4929512441960267,5.482582499667141e-06,0.008732738572568352,0.000754199520054851,0.005274221100855173,0.01971804976784107,2.1930329998668564e-07,0.0003493095429027341,287,112,23,34,5,8,9,16,49,51,16,19,42,47,11,15,43,35,82,52,7,11,1462,181
2020,18097357601,1400000US18097357601,0.009598902982516285,0.21131346637731693,0.30503768695877426,1.5675957337015662e-06,0.004674290465180696,0.0006856359273225917,0.01509381902695121,0.021788406211341017,1.1197112383582616e-07,0.0003338778903700497,725,251,36,62,5,18,34,56,31,45,94,86,37,53,149,110,149,197,134,112,56,66,2162,323
2020,18097357602,1400000US18097357602,0.008570449091532397,0.11590074221451552,0.25024180818524766,1.768681605099745e-06,0.004136443758501174,0.000714204090961033,0.00965839518454296,0.020853484015437306,1.473901337583121e-07,0.00034470364654176454,229,117,0,12,0,12,51,51,55,83,28,49,61,80,0,12,0,12,11,32,23,35,598,70
2020,18097357800,1400000US18097357800,0.0061707233459033254,0.14322148548522992,0.19393300676271816,9.705160303481771e-07,0.0029993276297456254,0.0006856359273225917,0.01591349838724777,0.02154811186252424,1.0783511448313079e-07,0.0003332586255272917,431,123,0,12,15,15,56,43,53,37,29,23,5,7,57,45,90,50,126,92,0,12,947,116
2020,18097357900,1400000US18097357900,0.02159753171066164,1.0841043602578302,0.6801970855496201,1.9987392610727364e-06,0.010540049821102454,0.0006966945713116658,0.034971108395413876,0.021941841469342586,6.447546003460441e-08,0.00034000160713233723,536,154,25,38,29,29,37,37,31,24,78,59,51,48,133,123,3,6,149,75,0,12,1885,175
2020,18097358000,1400000US18097358000,0.007199177236887213,0.7871944870456048,0.25777747893254116,0.00011195202111537566,0.003450650652215606,0.0007199177236887213,0.07871944870456048,0.025777747893254117,1.1195202111537566e-05,0.0003450650652215606,248,92,17,24,0,12,15,14,14,13,0,12,18,30,0,12,4,6,178,94,2,3,620,68
2020,18097358100,1400000US18097358100,0.005485087418580734,0.19816351774180951,0.19775557379237718,8.948361142702151e-07,0.0027375314513952906,0.0006856359273225917,0.02477043971772619,0.024719446724047148,1.1185451428377688e-07,0.0003421914314244113,363,144,0,12,32,44,35,34,55,53,29,27,21,34,16,26,10,15,165,92,0,12,1277,194
2020,18097360101,1400000US18097360101,0.010970174837161468,0.2723151954973178,0.30835551791839033,8.088472662907158e-07,0.005447753178794706,0.0006856359273225917,0.017019699718582363,0.019272219869899396,5.055295414316974e-08,0.00034048457367466913,749,113,21,24,12,17,47,48,29,32,85,63,9,15,23,22,145,89,237,100,141,68,1370,192
2020,18097360102,1400000US18097360102,0.017826534110387385,0.4014398304394819,0.4940093987943714,1.0178167042175007e-06,0.008878624269332409,0.0006856359273225917,0.015439993478441612,0.01900036149209121,3.914679631605772e-08,0.0003414855488204773,651,138,14,30,0,12,13,19,130,137,32,40,0,12,66,90,8,15,279,156,109,106,1356,131
2020,18097360201,1400000US18097360201,0.0250257113472746,0.4176527018915206,0.6479171112619923,1.3975998059923748e-05,0.011971255415990464,0.0007150203242078457,0.011932934339757732,0.01851191746462835,3.993142302835357e-07,0.000342035869028299,1346,418,0,12,91,81,54,51,294,340,154,94,110,97,14,24,136,87,335,241,158,107,2021,387
2020,18097360202,1400000US18097360202,0.006856359273225917,0.12927814048063502,0.16905904090912666,1.4072314314387474e-06,0.0033087100243995088,0.0006856359273225917,0.012927814048063502,0.016905904090912666,1.4072314314387474e-07,0.00033087100243995085,407,141,0,12,0,12,16,25,0,12,11,17,20,27,0,12,0,12,232,123,128,96,1212,98
2020,18097360301,1400000US18097360301,0.008913267055193692,0.06068748278083115,0.21960559049912948,9.828687886910599e-07,0.004388577759826035,0.0006856359273225917,0.004668267906217781,0.016892737730702267,7.560529143777384e-08,0.0003375829046020027,635,109,0,12,31,27,70,61,28,32,24,28,102,71,66,69,59,38,179,99,76,72,1357,106
2020,18097360302,1400000US18097360302,0.01988344189235516,0.35512903288354747,0.4968652371195925,2.966143064504226e-05,0.009111321710677711,0.0007647477650905831,0.013658808957059518,0.019110201427676634,1.1408242555785484e-06,0.0003504354504106812,695,150,13,21,31,37,77,58,72,56,33,31,40,40,37,32,47,36,317,142,28,33,1280,155
2020,18097360401,1400000US18097360401,0.010970174837161468,0.07385671750942616,0.25124505473089037,1.1234661710142354e-06,0.005390593337547019,0.0006856359273225917,0.004616044844339135,0.015702815920680648,7.021663568838971e-08,0.0003369120835966887,2087,649,67,101,152,100,469,492,406,302,108,99,52,58,62,80,125,115,646,270,0,17,3000,620
2020,18097360402,1400000US18097360402,0.011312992800822763,0.11859812417260111,0.22895867181333973,1.8113737784229014e-06,0.005363640425288048,0.0007541995200548508,0.00790654161150674,0.015263911454222649,1.207582518948601e-07,0.00035757602835253654,631,258,42,39,4,14,13,18,49,45,22,22,31,30,28,30,60,36,343,259,39,44,1130,281
2020,18097360406,1400000US18097360406,0.0006856359273225917,0.0017157357207383235,0.012439102110213273,3.196908819682729e-08,0.00034280741571255464,0.0006856359273225917,0.0017157357207383235,0.012439102110213273,3.196908819682729e-08,0.00034280741571255464,1015,314,53,70,0,12,115,107,63,90,215,181,45,65,48,64,0,12,418,229,58,85,1994,184
2020,18097360501,1400000US18097360501,0.002742543709290367,0.0019196042498141315,0.06425066435256419,4.461298252482692e-07,0.0012997927367992105,0.0006856359273225917,0.0004799010624535329,0.016062666088141046,1.115324563120673e-07,0.00032494818419980263,805,266,64,95,137,125,33,38,26,46,113,147,34,40,61,92,85,93,229,181,23,40,2635,366
2020,18097360502,1400000US18097360502,0.03976688378471032,0.3810411672324222,0.9173255265698204,5.438672599103596e-06,0.018965641495424967,0.0007230342506310967,0.006928021222407677,0.0166786459376331,9.88849563473381e-08,0.00034482984537136303,559,258,0,12,0,12,0,12,96,119,23,43,13,24,31,37,208,221,188,143,0,12,2494,277
2020,18097360601,1400000US18097360601,0.017140898183064794,0.28184421041565527,0.45295829794540754,5.721110727816786e-06,0.00848417181869099,0.0006856359273225917,0.011273768416626211,0.0181183319178163,2.2884442911267145e-07,0.00033936687274763964,317,95,11,16,0,12,9,15,21,33,97,61,0,12,0,12,12,21,144,75,23,25,2103,158
2020,18097360602,1400000US18097360602,0.030853616729516628,0.46135369964431694,0.7618996882298948,0.00037380756466090693,0.014040172584072388,0.0007911183776799135,0.011829582042161974,0.019535889441792176,9.584809350279665e-06,0.00036000442523262535,1508,369,59,88,155,110,0,17,75,74,140,133,253,145,468,336,88,102,207,121,63,86,2806,356
2020,18097360700,1400000US18097360700,0.008913267055193692,0.37479809739239184,0.2823248926154352,7.032237213350738e-05,0.004214703186039293,0.0006856359273225917,0.028830622876337832,0.021717299431956553,5.409413241039029e-06,0.0003242079373876379,174,66,0,12,43,44,14,24,0,12,35,34,0,12,6,9,8,14,55,34,13,14,975,112
2020,18097360800,1400000US18097360800,0.023654439492629416,0.5346344994774412,0.6856399681857398,9.34500650142721e-05,0.011188753488923413,0.0006957188086067475,0.015724544102277683,0.02016588141722764,2.7485313239491794e-06,0.00032908098496833567,863,155,36,31,45,32,116,50,51,40,69,44,37,30,34,25,95,58,303,96,77,38,1474,172
2020,18097360900,1400000US18097360900,0.028796708947548853,0.6330280559934254,0.7899680996938182,1.5917040090038897e-05,0.013146304875793453,0.0007782894310148339,0.017108866378200686,0.021350489180914006,4.30190272703754e-07,0.00035530553718360683,969,278,0,17,72,85,38,49,81,78,29,54,188,197,0,17,104,97,354,138,103,126,2598,266
2020,18097361000,1400000US18097361000,0.010970174837161468,0.06883959846238381,0.3417316759823068,1.1258955723521337e-06,0.00539536162923781,0.0006856359273225917,0.004302474903898988,0.021358229748894175,7.036847327200836e-08,0.0003372101018273631,127,51,13,14,0,12,13,13,40,37,6,9,12,9,6,10,18,29,15,16,4,7,1111,111
2020,18097361100,1400000US18097361100,0.007541995200548509,0.4329381623851571,0.2508221583770527,7.013966064428839e-07,0.0037551476516177046,0.0006856359273225917,0.03935801476228701,0.02280201439791388,6.3763327858444e-08,0.00034137705923797316,670,136,15,16,79,50,124,68,80,55,46,35,40,25,0,12,35,33,203,90,48,34,1804,165
2020,18097361200,1400000US18097361200,0.013712718546451834,0.09752122409866433,0.4104515326474297,6.435308854084768e-07,0.006856167653921795,0.0006856359273225917,0.004876061204933216,0.020522576632371482,3.217654427042384e-08,0.00034280838269608977,762,228,24,31,68,53,110,81,119,138,98,115,9,15,68,61,58,46,147,85,61,67,1684,222
2020,18097361300,1400000US18097361300,0.016112444292080905,0.35194723271919304,0.46905424995465633,0.00010940821384205144,0.007631632569045697,0.0007005410561774306,0.015302053596486653,0.020393663041506797,4.756878862697889e-06,0.000331810111697639,253,106,0,12,0,12,31,42,69,60,37,58,64,58,8,14,24,33,20,24,0,12,1143,181
2020,18097361402,1400000US18097361402,0.004799451491258142,0.0495227814335736,0.13710264460252267,8.70680603763157e-07,0.0023565157705824373,0.0006856359273225917,0.007074683061939086,0.019586092086074668,1.2438294339473672e-07,0.0003366451100832053,746,267,127,155,17,32,221,201,45,79,98,90,110,104,0,17,0,17,53,89,75,115,2279,239
2020,18097361601,1400000US18097361601,0.006170723345903326,0.0816225351782737,0.1360580709170779,1.4590523518131266e-06,0.0027916032775630777,0.0007713404182379158,0.010202816897284212,0.017007258864634736,1.8238154397664083e-07,0.0003489504096953847,28,33,0,17,13,20,0,17,0,17,0,17,15,25,0,17,0,17,0,17,0,17,2200,371
2020,18097370201,1400000US18097370201,0.002399725745629071,0.011826568966031735,0.04244830444336561,4.946116492517527e-07,0.001087740686178058,0.0007999085818763571,0.0039421896553439115,0.014149434814455202,1.6487054975058424e-07,0.00036258022872601934,590,115,19,23,13,16,70,44,112,52,106,65,90,62,51,48,33,47,69,54,27,33,1438,118
2020,18097370203,1400000US18097370203,0.009598902982516285,0.0886735352250101,0.21059988024078932,7.528126856129023e-07,0.004729481325541451,0.0006856359273225917,0.006333823944643579,0.015042848588627809,5.377233468663588e-08,0.0003378200946815322,674,357,0,12,46,46,115,128,0,12,46,44,0,12,0,12,149,90,318,333,0,12,1397,305
2020,18097370204,1400000US18097370204,0.0010284538909838877,0.0029873143462802055,0.013898172537986673,1.9343259692966697e-07,0.0004543675909773298,0.0010284538909838877,0.0029873143462802055,0.013898172537986673,1.9343259692966697e-07,0.0004543675909773298,662,155,0,12,108,102,111,78,34,43,92,68,70,61,9,17,66,81,172,109,0,12,1500,133
2020,18097370303,1400000US18097370303,0.0006856359273225917,0.002101853061770368,0.013759589296867153,8.632056490509354e-08,0.0003294724973052979,0.0006856359273225917,0.002101853061770368,0.013759589296867153,8.632056490509354e-08,0.0003294724973052979,569,172,0,17,14,23,54,50,36,42,135,94,65,77,107,104,49,60,46,48,63,71,2328,274
2020,18097380200,1400000US18097380200,0.015426808364758314,0.8101117389399675,0.4381752830307768,1.1002684576937436e-06,0.007616161413951511,0.0007012185620344689,0.03682326086090761,0.019917058319580763,5.001220262244289e-08,0.0003461891551796141,712,190,0,12,54,44,65,41,99,79,36,37,42,37,8,13,12,14,383,166,13,14,1652,203
2020,18097380301,1400000US18097380301,0.00925608501885499,0.1367954466294867,0.2443704440701436,6.569268466675775e-06,0.004161422032952959,0.0007713404182379158,0.011399620552457225,0.020364203672511967,5.474390388896479e-07,0.00034678516941274653,248,147,9,16,10,18,10,19,9,15,0,12,54,62,9,15,17,27,130,114,0,12,803,151
2020,18097380302,1400000US18097380302,0.008570449091532397,0.11743064293597208,0.18941947239108886,1.707921721465705e-05,0.003693912459847826,0.0008570449091532397,0.011743064293597208,0.018941947239108886,1.7079217214657048e-06,0.0003693912459847826,496,124,2,17,21,26,27,31,36,56,57,58,77,80,29,35,72,46,135,78,40,35,1232,210
2020,18097380402,1400000US18097380402,0.013712718546451834,0.0710285370860106,0.33932102945077613,2.447385194574321e-06,0.0067149333208889345,0.0006856359273225917,0.0035514268543005304,0.016966051472538806,1.2236925972871604e-07,0.00033574666604444675,1371,269,39,40,106,56,143,83,235,78,286,212,77,55,66,35,158,80,261,110,0,17,2171,250
2020,18097380403,1400000US18097380403,0.007199177236887213,0.12233968169053543,0.18961703822333104,1.1722023062506215e-06,0.0033974902506605834,0.0007199177236887213,0.012233968169053543,0.018961703822333104,1.1722023062506214e-07,0.00033974902506605836,322,129,18,21,12,18,59,46,80,83,82,66,8,11,33,27,0,12,20,33,10,16,1555,221
2020,18097380404,1400000US18097380404,0.00994172094617758,0.08683752696785303,0.2638681286136582,2.949444279966973e-06,0.0046577291888202435,0.00071012292472697,0.006202680497703788,0.018847723472404158,2.1067459142621237e-07,0.0003326949420585888,435,110,0,12,65,61,30,31,67,47,61,60,84,51,22,27,48,50,49,44,9,14,1818,205
2020,18097380501,1400000US18097380501,0.0006856359273225917,0.04045757498378786,0.011167000326889935,1.0576744268065541e-07,0.00032940822096633784,0.0006856359273225917,0.04045757498378786,0.011167000326889935,1.0576744268065541e-07,0.00032940822096633784,290,98,0,12,22,27,36,42,41,48,17,20,21,29,33,53,26,42,94,62,0,12,1008,130
2020,18097380502,1400000US18097380502,0.0020569077819677754,0.01922185595854637,0.05731722926841226,2.541170822514497e-06,0.0009649525592383228,0.0006856359273225918,0.006407285319515457,0.019105743089470755,8.470569408381657e-07,0.00032165085307944095,908,178,48,39,51,54,120,74,91,74,98,70,81,59,25,40,106,66,270,137,18,17,1845,238
2020,18097380600,1400000US18097380600,0.005485087418580734,0.2964133904978762,0.11938676478772689,6.338940179345003e-07,0.0026748179646184853,0.0006856359273225917,0.03705167381223452,0.014923345598465861,7.923675224181254e-08,0.00033435224557731066,1018,304,32,35,259,278,126,88,45,42,125,81,24,32,118,122,222,149,67,51,0,17,2242,348
